TRACT_ID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,NHPD_Units,Permits,Pop,Pop_density,Non_white_share,White_non_hisp,Black_non_hisp,Asian_non_Hisp,Hispanic,Workers,Transit_to_work,Walk_to_Work,Bike_to_work,Green_commute_share,BA_plus_25_plus,Med_HH_inc,Cost_burdened,Very_cost_burdened,Med_housing_value,Jobs,Job_density,Housing_units,Housing_density,Permit_density,Permits_per_capita,Subsidized_hsg_share
G5300530072503,53,53,72503,53053072503,725.03,Census Tract 725.03,G5020,S,16313387,6220053,47.3845558,-122.6606476,19690.299,16313392.32,0,374,4509,715.8695119,0.158571745,0.841428255,0.023064981,0.037480594,0.051896208,2251,0.01776988,0.012883163,0,0.030653043,0.340834083,100962,0.416243655,0.360406091,337800,431,68.42753596,1833,291.0154836,59.37795464,82.94522067,0
G5300530072504,53,53,72504,53053072504,725.04,Census Tract 725.04,G5020,S,14820179,7813881,47.341315,-122.6325439,27488.37118,14822531.1,0,522,4878,852.4837657,0.200902009,0.799097991,0.030750308,0.030340303,0.043460435,1718,0.007566938,0.006402794,0,0.013969732,0.365562914,122277,0.267123288,0.054794521,545300,934,163.2266989,1490,260.3937702,91.22520002,107.0110701,0
G5300530072506,53,53,72506,53053072506,725.06,Census Tract 725.06,G5020,S,15282771,12194859,47.3689109,-122.5482545,20749.17634,15431269.75,0,553,3944,668.3940437,0.127535497,0.872464503,0.005324544,0.067951318,0.018255578,1752,0.011415525,0.01369863,0,0.025114155,0.488273616,110650,0.358078603,0.209606987,521500,319,54.06128294,1632,276.5768457,93.71752184,140.2129817,0
G5300530072507,53,53,72507,53053072507,725.07,Census Tract 725.07,G5020,S,4145163,1585551,47.3287892,-122.5856632,12419.77357,4145168.517,40,358,3271,2043.792032,0.09385509,0.90614491,0.014980128,0.005502904,0.025985937,1161,0.008613264,0.032730405,0,0.041343669,0.454234713,76808,0.562403698,0.178736518,631700,2413,1507.694947,1763,1101.560792,223.6861961,109.4466524,0.022688599
G5300530072508,53,53,72508,53053072508,725.08,Census Tract 725.08,G5020,S,13577055,0,47.3878766,-122.5979963,17987.7575,13577056.84,0,421,3996,762.2855243,0.176676677,0.823323323,0.007507508,0.013763764,0.094844845,1518,0.046113307,0,0,0.046113307,0.379847531,88333,0.280851064,0,416300,2114,403.2711707,1668,318.1912549,80.31086229,105.3553554,0
G5300530072509,53,53,72509,53053072509,725.09,Census Tract 725.09,G5020,S,8102345,3474,47.356225,-122.5970682,13487.1299,8105819.73,0,1446,5062,1618.114239,0.16851047,0.83148953,0.003358356,0.098182537,0.055709206,1940,0.003608247,0,0.027835052,0.031443299,0.616076611,102371,0.366754617,0.079155673,521200,2393,764.9441671,2021,646.0309911,462.2270229,285.6578427,0
G5300530072601,53,53,72601,53053072601,726.01,Census Tract 726.01,G5020,S,44340912,2325719,47.3761635,-122.7468956,33019.96046,44602520.26,0,579,5709,333.467253,0.137151865,0.862848135,0.019092661,0.011560694,0.031704327,2667,0.010123735,0.003749531,0,0.013873266,0.256836461,98587,0.274111675,0.233502538,318200,309,18.04893697,2072,121.0271761,33.81985278,101.4188124,0
G5300530072602,53,53,72602,53053072602,726.02,Census Tract 726.02,G5020,S,43343709,38487193,47.3099593,-122.7642334,51880.67561,43424504.89,0,548,4127,246.6074357,0.113884177,0.886115823,0,0.000242307,0.013569179,1543,0.02073882,0.009721322,0,0.030460143,0.232459016,76111,0.14516129,0.14516129,338600,593,35.43450676,2296,137.1966737,32.74554756,132.7841047,0
G5300530072603,53,53,72603,53053072603,726.03,Census Tract 726.03,G5020,S,91219718,107948668,47.2094984,-122.6842971,101910.5822,92319592.12,0,1051,6535,185.5472991,0.171690895,0.828309105,0.011629686,0.038408569,0.031828615,2277,0.003513395,0.03030303,0,0.033816425,0.194821429,63465,0.687679083,0.318051576,308500,229,6.501963504,3515,99.80088085,29.84088927,160.8263198,0
G5300530072801,53,53,72801,53053072801,728.01,Census Tract 728.01,G5020,S,13340758,5849362,47.1062582,-122.6616084,24525.05397,13713665.35,0,1683,4745,921.1990491,0.422550053,0.577449947,0.105374078,0.05711275,0.18061117,2460,0.016666667,0,0,0.016666667,0.623545999,110642,0.314647378,0,371000,727,141.1405076,1719,333.7283805,326.7393044,354.6891465,0
G5300530072802,53,53,72802,53053072802,728.02,Census Tract 728.02,G5020,S,4363074,0,47.0988979,-122.6379447,9466.981309,4363075.946,0,941,4769,2830.952053,0.308869784,0.691130216,0.059551269,0.090165653,0.092052841,2327,0,0,0,0,0.592772548,90488,0.360162602,0.155284553,310600,2464,1462.668454,2404,1427.051528,558.5921329,197.3159992,0
G5300530072901,53,53,72901,53053072901,729.01,Census Tract 729.01,G5020,S,18337450,3086,47.1296327,-122.4909192,26379.22435,18340545.48,0,3,3268,461.5735091,0.467258262,0.532741738,0.066401469,0.038249694,0.233170135,1796,0,0.050111359,0.035634744,0.085746102,0.210973725,46087,0.654618474,0.477911647,0,463,65.39428847,996,140.6754024,0.423721092,0.917992656,0
G5300530072903,53,53,72903,53053072903,729.03,Census Tract 729.03,G5020,S,26515857,3275333,47.1293195,-122.6014267,25199.91032,28485662.6,0,0,6744,658.7333691,0.551749703,0.448250297,0.179567023,0.053529063,0.181939502,4030,0,0.318610422,0.006947891,0.325558313,0.263466471,50726,0.679420889,0.386763185,0,1204,117.6030511,1124,109.7888948,0,0,0
G5300530072907,53,53,72907,53053072907,729.07,Census Tract 729.07,G5020,S,16198912,0,47.1061131,-122.5398573,20747.83134,16198921.97,0,0,4757,760.5803057,0.547403826,0.452596174,0.099642632,0.043304604,0.291570317,2061,0.013585638,0.092673459,0.005822416,0.112081514,0.154653938,44771,0.74308653,0.421052632,0,765,122.3132087,1531,244.786304,0,0,0
G5300530072908,53,53,72908,53053072908,729.08,Census Tract 729.08,G5020,S,5849300,0,47.0908899,-122.6067375,12644.3752,5849304.747,0,0,6550,2900.248256,0.471755725,0.528244275,0.166412214,0.023358779,0.243664122,2851,0.003858295,0.060329709,0.019291477,0.083479481,0.263135041,39782,0.864944216,0.56899589,0,396,175.3432533,2121,939.1490917,0,0,0
G5300530072909,53,53,72909,53053072909,729.09,Census Tract 729.09,G5020,S,228088426,2582186,47.0302383,-122.550204,101333.8252,230670621.7,0,2,2030,23.0510419,0.568965517,0.431034483,0.173891626,0.119211823,0.202955665,2021,0,0.369619,0,0.369619,0.029574861,0,0,0,0,363,4.121935078,3,0.034065579,0.022710386,0.985221675,0
G5300530073001,53,53,73001,53053073001,730.01,Census Tract 730.01,G5020,S,64408241,947166,46.969873,-122.4998643,36566.7138,65355396.87,6,790,6528,262.5043336,0.07153799,0.92846201,0.003829657,0.011182598,0.040594363,2805,0.003208556,0.006773619,0,0.009982175,0.276104638,85474,0.51984127,0.21031746,341100,474,19.06051687,2786,112.0308017,31.76752812,121.0171569,0.002153625
G5300530073005,53,53,73005,53053073005,730.05,Census Tract 730.05,G5020,S,53685629,74036,46.9714101,-122.3918463,30799.93432,53759669.21,0,629,4430,213.7191562,0.161851016,0.838148984,0.022799097,0,0.018510158,2014,0.000496524,0,0,0.000496524,0.124806442,69974,0.25,0.111842105,342500,285,13.74942653,1975,95.28111364,30.34522556,141.986456,0
G5300530073006,53,53,73006,53053073006,730.06,Census Tract 730.06,G5020,S,119200555,2550393,46.8987367,-122.4185317,59475.72121,121750944.2,0,707,4306,93.56071205,0.172782164,0.827217836,0.028100325,0.009753832,0.038086391,1895,0,0.04116095,0,0.04116095,0.245475485,87345,0.25,0.196969697,280300,359,7.800347336,1656,35.98154648,15.36168681,164.189503,0
G5300530073110,53,53,73110,53053073110,731.1,Census Tract 731.10,G5020,S,5591668,138804,47.1326283,-122.2536657,12066.29698,5730469.729,0,253,3899,1805.966242,0.206719672,0.793280328,0.02641703,0.015645037,0.069248525,1889,0.012175754,0,0,0.012175754,0.36988252,94375,0.343537415,0.085034014,354200,302,139.882484,1489,689.6854921,117.1863193,64.88843293,0
G5300530073111,53,53,73111,53053073111,731.11,Census Tract 731.11,G5020,S,3724016,8577,47.1222681,-122.2774266,9654.802946,3732592.397,0,445,5144,3577.562191,0.352643857,0.647356143,0.044323484,0.021384137,0.2031493,2246,0.022707035,0.003116652,0,0.025823687,0.232655695,79663,0.652561247,0.131403118,290900,827,575.1640614,1679,1167.715186,309.4897307,86.50855365,0
G5300530073114,53,53,73114,53053073114,731.14,Census Tract 731.14,G5020,S,6898060,14377,47.034908,-122.3776507,16050.40509,6912436.283,115,290,5319,1997.104513,0.283887949,0.716112051,0.063545779,0.035721,0.070313969,2310,0,0,0,0,0.089180503,67487,0.421348315,0.367977528,254400,328,123.152901,1928,723.8987595,108.8851868,54.5215266,0.059647303
G5300530073115,53,53,73115,53053073115,731.15,Census Tract 731.15,G5020,S,6850713,3197,47.0394147,-122.3483495,11713.64577,6853906.162,0,184,4743,1793.14381,0.221800548,0.778199452,0.012650221,0.026776302,0.060299389,2563,0.002341007,0,0,0.002341007,0.142944224,101068,0.186721992,0.074688797,280000,76,28.7326438,1641,620.3982693,69.56324288,38.79401223,0
G5300530073116,53,53,73116,53053073116,731.16,Census Tract 731.16,G5020,S,16089294,48340,47.0237735,-122.3219734,17247.05871,16137632.14,0,649,5070,816.1476644,0.204536489,0.795463511,0.029783037,0.032544379,0.108481262,2096,0.018129771,0,0,0.018129771,0.199276554,100804,0.158273381,0.115107914,349800,170,27.36589802,1515,243.8784441,104.4733401,128.0078895,0
G5300530073117,53,53,73117,53053073117,731.17,Census Tract 731.17,G5020,S,49431871,230779,46.968545,-122.3263276,34186.54945,49662649.64,0,395,3866,202.559479,0.120020693,0.879979307,0.037247801,0.011898603,0.042679772,1776,0.031531532,0,0,0.031531532,0.190548204,95000,0.383458647,0.112781955,362800,157,8.226031609,1437,75.29176702,20.69606679,102.1727884,0
G5300530073118,53,53,73118,53053073118,731.18,Census Tract 731.18,G5020,S,31276309,247139,47.0450185,-122.2380132,28211.96155,31523444.04,0,429,4709,389.9518326,0.199830113,0.800169887,0.036313442,0.021448291,0.093862816,2217,0.01984664,0,0,0.01984664,0.172825138,88864,0.621212121,0.621212121,365100,319,26.41635901,1909,158.0841046,35.52544833,91.10214483,0
G5300530073119,53,53,73119,53053073119,731.19,Census Tract 731.19,G5020,S,95414437,3798921,46.9720036,-122.2137899,51185.23933,99213359.99,0,468,2783,75.54346216,0.188645347,0.811354653,0.033057851,0.00323392,0.08444125,1210,0,0,0,0,0.171910625,83750,0.58,0.24,332600,233,6.324695179,1291,35.04369732,12.70367959,168.163852,0
G5300530073120,53,53,73120,53053073120,731.2,Census Tract 731.20,G5020,S,3307319,9180,47.1162168,-122.300881,9756.399769,3316499.102,216,927,5089,3985.236832,0.3391629,0.6608371,0.094321085,0.074867361,0.073688347,2244,0.01114082,0.004456328,0,0.015597148,0.271592443,87174,0.44989339,0.12793177,340200,786,615.5229219,1659,1299.176244,725.941156,182.1575948,0.130198915
G5300530073121,53,53,73121,53053073121,731.21,Census Tract 731.21,G5020,S,2849847,0,47.1034973,-122.3054333,7157.607974,2849846.769,1,660,4559,4143.294638,0.25466111,0.74533889,0.020179864,0.035534108,0.101776705,2339,0.0722531,0.003420265,0,0.075673365,0.358429858,96583,0.448504983,0.089700997,364000,2378,2161.165749,1629,1480.462155,599.8189211,144.7685896,0.000613874
G5300530073122,53,53,73122,53053073122,731.22,Census Tract 731.22,G5020,S,5032204,0,47.1057867,-122.2741688,11816.5222,5032201.493,0,1019,5505,2833.32801,0.351316985,0.648683015,0.013623978,0.045413261,0.175658492,2397,0.021693784,0,0,0.021693784,0.27333132,98286,0.642253521,0.166197183,331200,1144,588.7969562,1859,956.7950538,524.4616244,185.1044505,0
G5300530073123,53,53,73123,53053073123,731.23,Census Tract 731.23,G5020,S,9375421,79596,47.0899856,-122.2435437,19692.43207,9455021.702,0,1492,4826,1333.196943,0.20928305,0.79071695,0.01761293,0.074595939,0.080190634,2398,0.020433695,0.003336113,0.002085071,0.025854879,0.323785002,120463,0.358333333,0.125,399700,750,207.1897446,1612,445.3198244,412.1694653,309.1587236,0
G5300530073124,53,53,73124,53053073124,731.24,Census Tract 731.24,G5020,S,3917598,0,47.0645059,-122.3041249,9175.926371,3917599.176,0,616,4674,3090.057843,0.258023107,0.741976893,0.039580659,0.036157467,0.122593068,2349,0.005108557,0,0,0.005108557,0.147371816,89417,0.610655738,0.143442623,282100,507,335.185992,1672,1105.386546,407.2476747,131.7928969,0
G5300530073126,53,53,73126,53053073126,731.26,Census Tract 731.26,G5020,S,1403627,0,47.0907184,-122.3014936,5013.28917,1403627.639,0,1039,4579,8449.221593,0.44048919,0.55951081,0.073378467,0.126446822,0.099585062,1806,0.044296788,0,0,0.044296788,0.273640167,89874,0.340136054,0.176870748,303900,294,542.4920612,1204,2221.634156,1917.174325,226.9054379,0
G5300530073127,53,53,73127,53053073127,731.27,Census Tract 731.27,G5020,S,4652726,0,47.1037071,-122.3351508,10342.92637,4652726.293,3,606,2736,1523.022733,0.489766082,0.510233918,0.152046784,0.088450292,0.135599415,1223,0.083401472,0.007358953,0,0.090760425,0.150985915,76063,0.701421801,0.616113744,279500,146,81.27241194,1116,621.232957,337.3361756,221.4912281,0.002688172
G5300530073128,53,53,73128,53053073128,731.28,Census Tract 731.28,G5020,S,5248236,0,47.0855495,-122.3387386,9752.025189,5248239.305,0,1046,7031,3469.776588,0.608590528,0.391409472,0.123453278,0.14478737,0.168539326,2898,0.003795721,0,0,0.003795721,0.148382204,81391,0.504054054,0.228378378,292800,1735,856.217093,2085,1028.941002,516.1977402,148.769734,0
G5300530073129,53,53,73129,53053073129,731.29,Census Tract 731.29,G5020,S,2844832,0,47.0840181,-122.2841537,6880.221649,2844831.606,32,1686,5017,4567.570369,0.324098067,0.675901933,0.062786526,0.056408212,0.091488938,2482,0.01369863,0.023368251,0,0.037066882,0.214842301,101926,0.378737542,0.378737542,304800,167,152.0399146,1372,1249.094388,1534.965845,336.0574048,0.023323615
G5300530073130,53,53,73130,53053073130,731.3,Census Tract 731.30,G5020,S,15751722,6944,47.0628815,-122.265005,21295.90048,15758663.15,0,423,3780,621.5291926,0.096825397,0.903174603,0.014550265,0.028835979,0.015608466,1649,0.0194057,0.000606428,0,0.020012129,0.185377547,81490,0.486486486,0,319900,719,118.2220872,1256,206.5186947,69.55207632,111.9047619,0
G5300530073131,53,53,73131,53053073131,731.31,Census Tract 731.31,G5020,S,1781225,0,47.0903402,-122.3177597,6158.916821,1781225.013,0,622,3311,4814.355645,0.322863183,0.677136817,0.022651767,0.137420719,0.099667774,1549,0,0,0,0,0.251105217,91188,0.586907449,0.126410835,294400,251,364.9662539,1270,1846.642002,904.4183664,187.858653,0
G5300530073132,53,53,73132,53053073132,731.32,Census Tract 731.32,G5020,S,2124864,0,47.0790429,-122.3076156,8211.813027,2124866.915,1,1059,4649,5666.647242,0.40481824,0.59518176,0.038287804,0.041729404,0.10152721,2331,0.004719005,0.012012012,0.01029601,0.027027027,0.305210918,95313,0.792079208,0,309800,60,73.13375662,1427,1739.364512,1290.810804,227.7909228,0.000700771
G5300530073133,53,53,73133,53053073133,731.33,Census Tract 731.33,G5020,S,2351441,0,47.0712029,-122.3237941,7528.698308,2351441.655,0,548,4536,4996.164509,0.356040564,0.643959436,0.055996473,0.009920635,0.132716049,2326,0.015907137,0,0,0.015907137,0.243818943,88405,0.35106383,0.173758865,297500,41,45.15933529,1231,1355.881506,603.5930667,120.8112875,0
G5300530073200,53,53,73200,53053073200,732,Census Tract 732,G5020,S,547504633,11807979,46.8389981,-122.1303032,130165.1676,559312652.7,28,758,6616,31.29719879,0.17623942,0.82376058,0,0.008917775,0.086759371,2948,0.030529172,0.036295794,0,0.066824966,0.216389812,70190,0.457429048,0.317195326,295000,1120,5.298195684,2868,13.56716538,3.58574315,114.5707376,0.009762901
G5300530073301,53,53,73301,53053073301,733.01,Census Tract 733.01,G5020,S,14520024,269371,47.2272148,-122.2362644,19939.11051,14789392.03,86,522,5483,978.0221306,0.27630859,0.72369141,0.007295276,0.018967718,0.186576692,2624,0.01410061,0.030487805,0.005335366,0.04992378,0.28470956,61013,0.525714286,0.207142857,354900,16802,2997.032252,2446,436.3016836,93.11098891,95.20335583,0.035159444
G5300530073302,53,53,73302,53053073302,733.02,Census Tract 733.02,G5020,S,2963983,111738,47.1972508,-122.2372015,10861.87619,3075717.431,0,396,4766,4164.6269,0.173940411,0.826059589,0.01426773,0.00482585,0.112673101,2122,0.068331762,0.025447691,0.004241282,0.098020735,0.239822764,75272,0.554411765,0.135294118,341000,877,766.3402836,1981,1731.037744,346.0327848,83.08854385,0
G5300530073404,53,53,73404,53053073404,734.04,Census Tract 734.04,G5020,S,6370780,32560,47.1826415,-122.3069138,11055.30402,6403340.341,86,250,5755,2339.647826,0.14821894,0.85178106,0.00538662,0.086012163,0.031798436,2884,0.07628294,0.019764216,0,0.096047157,0.20622303,73125,0.481808159,0.10584344,327000,1799,731.3686253,2449,995.6207689,101.6354399,43.44048653,0.035116374
G5300530073405,53,53,73405,53053073405,734.05,Census Tract 734.05,G5020,S,2968570,1196,47.1759973,-122.2763481,8508.250639,2969765.958,1,265,3993,3483.772498,0.376408715,0.623591285,0.05785124,0.139744553,0.110443276,1812,0.044701987,0.030353201,0,0.075055188,0.220910624,63385,0.483503982,0.219567691,311000,3552,3099.013251,1598,1394.206975,231.2045359,66.36614075,0.000625782
G5300530073406,53,53,73406,53053073406,734.06,Census Tract 734.06,G5020,S,4356552,55002,47.1840148,-122.2645236,12125.00196,4411557.239,0,698,6386,3796.503306,0.222518008,0.777481992,0.020357031,0.039617914,0.071875979,3363,0.01338091,0,0,0.01338091,0.298569451,87500,0.43042292,0.141882674,370000,3296,1959.485577,2510,1492.20534,414.9638753,109.3015972,0
G5300530073407,53,53,73407,53053073407,734.07,Census Tract 734.07,G5020,S,2362084,88663,47.1983845,-122.2976951,7991.880711,2450747.104,17,34,3337,3658.968235,0.166916392,0.833083608,0.014983518,0.028768355,0.03296374,1502,0.107856192,0.042609854,0,0.150466045,0.263510848,62682,0.363949483,0.068886338,311800,6960,7631.53099,1553,1702.840176,37.28046748,10.18879233,0.010946555
G5300530073408,53,53,73408,53053073408,734.08,Census Tract 734.08,G5020,S,2745996,65728,47.1994555,-122.3202118,9535.312729,2811724.735,0,181,4180,3942.52224,0.171052632,0.828947368,0.011004785,0.023205742,0.098803828,2079,0.066378066,0.009139009,0,0.075517076,0.222333001,82296,0.330645161,0.147177419,324100,951,896.970969,1700,1603.418136,170.7168721,43.30143541,0
G5300530073501,53,53,73501,53053073501,735.01,Census Tract 735.01,G5020,S,8516011,0,47.2416946,-122.2721944,15545.73842,8516012.858,0,1109,4001,1216.830559,0.097725569,0.902274431,0,0.019245189,0.054486378,1993,0.004515805,0,0,0.004515805,0.31356819,99375,0.314893617,0.165957447,386900,612,186.1285435,1519,461.975911,337.2819521,277.1807048,0
G5300530073502,53,53,73502,53053073502,735.02,Census Tract 735.02,G5020,S,7829842,21131,47.2213491,-122.2726529,12988.95723,7850966.775,0,467,4699,1554.355009,0.112789955,0.887210045,0,0.03617791,0.025111726,2729,0.005130084,0.011725907,0,0.016855991,0.323305986,102917,0.46692607,0.089494163,449000,300,99.23526338,1758,581.5186434,154.4762267,99.38284741,0
G5300530940001,53,53,940001,53053940001,9400.01,Census Tract 9400.01,G5020,S,3040357,13352495,47.3047207,-122.4440514,16662.00659,3040354.58,0,169,2709,2307.715111,0.246954596,0.753045404,0.014396456,0.084533038,0.052048726,1327,0.058779201,0.003767898,0,0.062547099,0.528217822,129000,0.522522523,0.045045045,531300,203,172.9295561,1153,982.2058038,143.9659851,62.38464378,0
G5300530940002,53,53,940002,53053940002,9400.02,Census Tract 9400.02,G5020,S,13407931,171528,47.2491493,-122.3641906,20852.40542,13579459.75,114,344,4393,848.5886278,0.449578875,0.550421125,0.078078762,0.094923742,0.12702026,2114,0.019394513,0.024124882,0,0.043519395,0.219711853,76477,0.513944223,0.247011952,350400,17776,3433.760858,1475,284.9233385,66.44991759,78.30639654,0.077288136
G5300530940004,53,53,940004,53053940004,9400.04,Census Tract 9400.04,G5020,S,17978201,73172,47.2050049,-122.3726612,21006.35541,18051376.63,0,229,6228,897.2224724,0.1992614,0.8007386,0.019107258,0.041907514,0.074020552,2930,0.029351536,0.005119454,0,0.03447099,0.252095422,84747,0.458745875,0.204620462,346700,1321,190.3068218,2610,376.0036373,32.99035745,36.76942839,0
G5300530940005,53,53,940005,53053940005,9400.05,Census Tract 9400.05,G5020,S,4256512,0,47.2792343,-122.3721884,12160.45521,4256509.895,0,453,6045,3678.241275,0.419189413,0.580810587,0.078081059,0.096443342,0.143258892,3310,0.03836858,0.0081571,0,0.04652568,0.257184255,84172,0.551470588,0.269607843,334100,544,331.0112909,2182,1327.696024,275.6399169,74.93796526,0
G5300530940006,53,53,940006,53053940006,9400.06,Census Tract 9400.06,G5020,S,1825259,0,47.2153937,-122.401224,5848.346575,1825256.722,291,1180,3624,5142.347969,0.777869757,0.222130243,0.257726269,0.251931567,0.090783664,1308,0.168960245,0,0,0.168960245,0.167920978,29500,0.536585366,0.177150193,280800,123,174.5333334,1269,1800.673171,1674.384824,325.607064,0.229314421
G5300530940007,53,53,940007,53053940007,9400.07,Census Tract 9400.07,G5020,S,2496188,26552,47.232117,-122.4011947,6961.895938,2522737.715,0,170,3120,3237.241307,0.644230769,0.355769231,0.122115385,0.073397436,0.194871795,1296,0.074074074,0.00617284,0.002314815,0.082561728,0.143356643,59940,0.506849315,0.23630137,228000,1034,1072.854972,1129,1171.424819,176.3881481,54.48717949,0
G5300530940008,53,53,940008,53053940008,9400.08,Census Tract 9400.08,G5020,S,3054128,0,47.2939996,-122.3954596,9104.887833,3054128.862,0,112,7174,6083.757689,0.515054363,0.484945637,0.164482855,0.108168386,0.105519933,3426,0.056625803,0.00262697,0.001459428,0.060712201,0.395611157,90566,0.522006141,0.140225179,410600,226,191.6544797,2588,2194.698202,94.9792112,15.61193198,0
G5300530940009,53,53,940009,53053940009,9400.09,Census Tract 9400.09,G5020,S,7888670,0,47.2296303,-122.3128054,12923.06876,7888670.929,0,586,3746,1229.877211,0.357981847,0.642018153,0.037106247,0.136946076,0.120928991,1737,0.019573978,0,0,0.019573978,0.310772502,98304,0.546391753,0.233676976,446800,1480,485.9098433,1428,468.8373353,192.3940325,156.4335291,0
G5300530940010,53,53,940010,53053940010,9400.1,Census Tract 9400.10,G5020,S,8836063,244173,47.2059958,-122.301554,20260.67303,9080234.011,0,402,4674,1370.022421,0.323063757,0.676936243,0.060119812,0.035515618,0.096919127,2524,0.017432647,0.007527734,0,0.02496038,0.1920855,68750,0.256678281,0.033681765,218100,6573,1926.648989,2174,637.2333642,117.8324804,86.00770218,0
G5300530940011,53,53,940011,53053940011,9400.11,Census Tract 9400.11,G5020,S,3752001,0,47.3011396,-122.4159959,15416.74846,3752000.903,0,122,4250,2933.754407,0.274117647,0.725882353,0.045176471,0.125176471,0.048,1965,0.037150127,0.017811705,0,0.054961832,0.516289172,123542,0.139534884,0.054263566,499500,140,96.64132164,1737,1199.042684,84.21600886,28.70588235,0
G5300530940012,53,53,940012,53053940012,9400.12,Census Tract 9400.12,G5020,S,2450699,0,47.2340349,-122.3458378,6587.502471,2450701.909,0,465,4022,4250.596332,0.55420189,0.44579811,0.076827449,0.138985579,0.191198409,2475,0.033939394,0.038787879,0,0.072727273,0.204263566,65122,0.407760381,0.17699115,334000,2942,3109.212931,1894,2001.648297,491.4289643,115.6141223,0
G5300530940013,53,53,940013,53053940013,9400.13,Census Tract 9400.13,G5020,S,1628599,121638,47.222257,-122.3495232,5937.336723,1750232.899,0,1215,3762,5982.771248,0.591706539,0.408293461,0.082402977,0.2102605,0.14619883,2064,0.031007752,0.003875969,0,0.034883721,0.371391642,102475,0.455813953,0.16744186,339000,381,605.9106447,1186,1886.11555,1932.234733,322.9665072,0
G5300610040100,53,61,40100,53061040100,401,Census Tract 401,G5020,S,4793153,4015089,48.00415,-122.2197294,22077.35131,5085926.205,0,607,4913,2654.747634,0.217789538,0.782210462,0.036026867,0.079991858,0.060248321,3029,0.054143282,0.233410366,0.002641136,0.290194784,0.46562228,96891,0.445255474,0.223844282,423900,9304,5027.431709,1734,936.9697532,327.9934488,123.5497659,0
G5300610040200,53,61,40200,53061040200,402,Census Tract 402,G5020,S,2548388,432891,48.002756,-122.187036,7652.701337,2981275.396,1192,654,6736,6845.959058,0.398456057,0.601543943,0.03162114,0.091448931,0.117131829,2815,0.091651865,0.003552398,0,0.095204263,0.104885701,45728,0.534048257,0.307774799,310600,1163,1181.984914,2623,2665.818083,664.6759536,97.09026128,0.454441479
G5300610040300,53,61,40300,53061040300,403,Census Tract 403,G5020,S,1049264,0,47.9941342,-122.2000385,4551.420109,1049263.135,0,11,3002,7410.093463,0.125249833,0.874750167,0.01332445,0.001665556,0.05829447,1643,0.096165551,0.023128424,0.005477785,0.124771759,0.275984078,82850,0.543925234,0.310280374,325700,665,1641.4764,1398,3450.803018,27.1522412,3.664223851,0
G5300610040400,53,61,40400,53061040400,404,Census Tract 404,G5020,S,1681963,752091,47.9855853,-122.2165614,9799.294266,1681964.92,122,33,4677,7201.926791,0.285867009,0.714132991,0.029719906,0.029933718,0.150951465,2686,0.052866716,0.209977662,0.002978407,0.265822785,0.378151261,55428,0.454887218,0.171992481,365900,889,1368.935839,2084,3209.06894,50.81539109,7.055805003,0.058541267
G5300610040500,53,61,40500,53061040500,405,Census Tract 405,G5020,S,1820024,206137,47.9849396,-122.1815113,6471.685782,2026161.179,0,45,2342,3332.786905,0.200256191,0.799743809,0.008966695,0.014517506,0.099914603,1248,0.044871795,0,0.00400641,0.048878205,0.15613826,78810,0.416918429,0.202416918,320600,829,1179.709797,977,1390.321437,64.03732311,19.21434671,0
G5300610040700,53,61,40700,53061040700,407,Census Tract 407,G5020,S,2774974,70611,47.9726652,-122.196742,8974.544661,2845579.192,708,587,4889,4563.088473,0.315811004,0.684188996,0.050930661,0.024544897,0.132542442,1657,0.128545564,0.101388051,0,0.229933615,0.132009052,38125,0.493430657,0.297080292,303000,10422,9727.246484,2178,2032.809714,547.8692848,120.0654531,0.325068871
G5300610040800,53,61,40800,53061040800,408,Census Tract 408,G5020,S,1451147,1513961,47.9807703,-122.2303214,9052.269055,1451145.338,157,916,2899,5174.097133,0.172818213,0.827181787,0.016212487,0.03380476,0.04277337,1802,0.011098779,0.080466149,0.007214206,0.098779134,0.359413203,65223,0.491992883,0.21975089,375000,4135,7380.093702,1738,3101.959578,1634.864772,315.9710245,0.090333717
G5300610040900,53,61,40900,53061040900,409,Census Tract 409,G5020,S,3307583,1063926,47.9601341,-122.23608,9981.553209,3316638.544,0,57,3026,2369.495799,0.280568407,0.719431593,0.015532056,0.053205552,0.097488434,1595,0.05015674,0.006896552,0.008777429,0.065830721,0.377622378,89875,0.701342282,0.406040268,473000,215,168.3547907,1150,900.5023689,44.63359568,18.83674818,0
G5300610041000,53,61,41000,53061041000,410,Census Tract 410,G5020,S,3050205,0,47.9602219,-122.2134422,8504.413381,3050208.013,20,250,5238,4447.687195,0.26975945,0.73024055,0.065101184,0.063001145,0.06930126,2679,0.083240015,0.041433371,0,0.124673386,0.262782694,70000,0.631163708,0.307692308,353200,4362,3703.858638,2606,2212.805046,212.2798394,47.72814051,0.007674597
